Product_Name,Original_Price,Offered_Price,Product_Url
"acer Predator Helios 300 Core i5 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060/144 Hz) PH315-53-594S Gaming Laptop  (15.6 inch, Abyssal Black, 2.5 kg)","1,30,990","92,990",https://www.flipkart.com/acer-predator-helios-300-core-i5-10th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-2060-144-hz-ph315-53-594s-gaming-laptop/p/itm1177bd5c61db9?pid=COMFR6AAGPGGUHEH&lid=LSTCOMFR6AAGPGGUHEH8YEJJQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_75&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFR6AAGPGGUHEH.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP 15s Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 15s-du3047TX Laptop  (15.6 inch, Natural Silver, 1.83 kg, With MS Office)","76,044","63,490",https://www.flipkart.com/hp-15s-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-15s-du3047tx-laptop/p/itm91f5c6e5809f5?pid=COMFY9ZGV482ZVGM&lid=LSTCOMFY9ZGV482ZVGMOJXP3E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_76&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFY9ZGV482ZVGM.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop  (15.6 inch, Platinum Grey, 1.85 kg)","62,390","42,990",https://www.flipkart.com/lenovo-ideapad-s145-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-s145-15iil-laptop/p/itm492d07ca02f23?pid=COMFQQHE8YAKMMTX&lid=LSTCOMFQQHE8YAKMMTXVD1SXH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_77&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFQQHE8YAKMMTX.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS Core i3 11th Gen - (4 GB/512 GB SSD/Windows 10 Home) Indie Black Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 Kg, With MS Office)","52,990","41,990",https://www.flipkart.com/asus-core-i3-11th-gen-4-gb-512-gb-ssd-windows-10-home-indie-black-thin-light-laptop/p/itm4d1b1f5b42f83?pid=COMG2U6WYKFP6FEN&lid=LSTCOMG2U6WYKFP6FENG8YD7F&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_78&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMG2U6WYKFP6FEN.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"acer Travelmate P2 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) P215-53 Laptop  (15.6 inches, Black, 1.85 kg)","76,000","54,990",https://www.flipkart.com/acer-travelmate-p2-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-p215-53-laptop/p/itm84ad55ced9aed?pid=COMGFGJZCHHNDFHG&lid=LSTCOMGFGJZCHHNDFHGJ3ROWM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_79&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMGFGJZCHHNDFHG.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"APPLE MacBook Pro with Touch Bar Core i5 8th Gen - (8 GB/256 GB SSD/Mac OS Catalina) MXK32HN/A  (13 inch, Space Grey, 1.4 kg)","1,17,900","98,990",https://www.flipkart.com/apple-macbook-pro-touch-bar-core-i5-8th-gen-8-gb-256-gb-ssd-mac-os-catalina-mxk32hn-a/p/itm6c8770fa3101e?pid=COMFRZ3N6CHF4GGF&lid=LSTCOMFRZ3N6CHF4GGFULMOPF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_80&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFRZ3N6CHF4GGF.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS VivoBook 14 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) M413IA-EK582T Thin and Light Laptop  (14 inch, Bespoke Black, 1.4 kg)","60,990","51,990",https://www.flipkart.com/asus-vivobook-14-ryzen-5-hexa-core-4500u-8-gb-512-gb-ssd-windows-10-home-m413ia-ek582t-thin-light-laptop/p/itm8d1c44556be49?pid=COMFSKF9ZWGMFX4D&lid=LSTCOMFSKF9ZWGMFX4DEMHVKL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_81&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFSKF9ZWGMFX4D.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"MSI Bravo 15 Ryzen 5 Hexa Core 4600H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/AMD Radeon RX 5500M) Bravo 15 A4DDR-208IN Gaming Laptop  (15.6 inch, Black, 1.86 kg)","83,990","72,990",https://www.flipkart.com/msi-bravo-15-ryzen-5-hexa-core-4600h-16-gb-512-gb-ssd-windows-10-home-4-graphics-amd-radeon-rx-5500m-a4ddr-208in-gaming-laptop/p/itm878509049b9a9?pid=COMFTYB3JHQQ2HBP&lid=LSTCOMFTYB3JHQQ2HBPMFUXWU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_82&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFTYB3JHQQ2HBP.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Yoga C640 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) C640-13IML 2 in 1 Laptop  (13.6 inch, Iron Grey, 1.35 kg, With MS Office)","1,16,090","75,990",https://www.flipkart.com/lenovo-yoga-c640-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-c640-13iml-2-1-laptop/p/itm53d6523d9bb7b?pid=COMFXDCNZDUUFURG&lid=LSTCOMFXDCNZDUUFURGGAJRJX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_83&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFXDCNZDUUFURG.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo ThinkPad E15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) E15 Laptop  (15.6 inches, Black, 1.7 kg, With MS Office)","59,239","44,990",https://www.flipkart.com/lenovo-thinkpad-e15-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-home-laptop/p/itmbb2055e6bc946?pid=COMGF42GMJMBDQKN&lid=LSTCOMGF42GMJMBDQKNOTOBQH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_84&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMGF42GMJMBDQKN.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"acer Travelmate P2 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) P215-53 Laptop  (15.6 inches, Black, 1.85 kg)","52,654","50,990",https://www.flipkart.com/acer-travelmate-p2-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-p215-53-laptop/p/itm1c620c65a1689?pid=COMGFGJZQC3FNBF8&lid=LSTCOMGFGJZQC3FNBF8EY2HUE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_85&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMGFGJZQC3FNBF8.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo V14 IIL Core i3 10th Gen - (4 GB/1 TB HDD/DOS) V-14 IIL Thin and Light Laptop  (14 inch, Grey, 1.6 kg)","32,700","30,990",https://www.flipkart.com/lenovo-v14-iil-core-i3-10th-gen-4-gb-1-tb-hdd-dos-v-14-thin-light-laptop/p/itm00bd84b9c9ece?pid=COMGY8Y5ZYT7ZDFF&lid=LSTCOMGY8Y5ZYT7ZDFF85WVM0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_86&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMGY8Y5ZYT7ZDFF.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"APPLE MacBook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MGN73HN/A  (13.3 inch, Space Grey, 1.29 kg)","1,17,900","1,14,990",https://www.flipkart.com/apple-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-mgn73hn-a/p/itm37da92e833fa3?pid=COMFXEKM8GQJW5DE&lid=LSTCOMFXEKM8GQJW5DEVOHG87&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_87&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFXEKM8GQJW5DE.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"acer Aspire 3 Ryzen 3 Dual Core 3300U - (4 GB/1 TB HDD/Windows 10 Home) A315-42-R7HL Laptop  (15.6 inches, Black, 1.9 kg)","36,031","27,990",https://www.flipkart.com/acer-aspire-3-ryzen-dual-core-3300u-4-gb-1-tb-hdd-windows-10-home-a315-42-r7hl-laptop/p/itmb9278e8196275?pid=COMGFQ4AZFYEVVC5&lid=LSTCOMGFQ4AZFYEVVC56ZJMQB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_88&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMGFQ4AZFYEVVC5.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo ThinkPad E14 Gen2 Ryzen 5 Hexa Core 4650U 5th Gen - (8 GB/256 GB SSD/Windows 10 Home) E14 Laptop  (14 Inches, Black, 1.59 KG, With MS Office)","64,038","53,990",https://www.flipkart.com/lenovo-thinkpad-e14-gen2-ryzen-5-hexa-core-4650u-5th-gen-8-gb-256-gb-ssd-windows-10-home-laptop/p/itma57c02bad3347?pid=COMG28FUNHEKGFYT&lid=LSTCOMG28FUNHEKGFYTFU52TM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_89&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMG28FUNHEKGFYT.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS VivoBook 15 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) X515JA-EJ501T Thin and Light Laptop  (15.6 inch, Slate Grey, 1.80 kg)","47,669","45,990",https://www.flipkart.com/asus-vivobook-15-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-x515ja-ej501t-thin-light-laptop/p/itmbf08353343947?pid=COMFZ53S7KC7UCT6&lid=LSTCOMFZ53S7KC7UCT6PQMDLH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_90&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFZ53S7KC7UCT6.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Ideapad Slim 5i Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14ITL05 Thin and Light Laptop  (14 inch, Graphite Grey, 1.66 kg, With MS Office)","85,290","58,990",https://www.flipkart.com/lenovo-ideapad-slim-5i-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-14itl05-thin-light-laptop/p/itm1fa0b950c3b53?pid=COMGFAZTTWKAJHV3&lid=LSTCOMGFAZTTWKAJHV3JQAZOO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_91&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMGFAZTTWKAJHV3.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"acer One 14 Pentium Gold - (4 GB/1 TB HDD/Windows 10 Home) Z2-485 Thin and Light Laptop  (14 inch, Silver, 1.8 kg)","37,500","23,990",https://www.flipkart.com/acer-one-14-pentium-gold-4-gb-1-tb-hdd-windows-10-home-z2-485-thin-light-laptop/p/itm7b6d6b88ad576?pid=COMFUR8XH6ZS995D&lid=LSTCOMFUR8XH6ZS995DD5INS8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_92&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFUR8XH6ZS995D.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/2 GB Graphics) INSPIRON 3501 Notebook  (15.6 inches, Softmint, 1.83 kg, With MS Office)","68,409","68,409",https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-2-graphics-3501-notebook/p/itm19ebc4cff85c3?pid=COMG2GXQZHYEFQG7&lid=LSTCOMG2GXQZHYEFQG7WO3L9U&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_93&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMG2GXQZHYEFQG7.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS VivoBook Ultra 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) X413EA-EB512TS Thin and Light Laptop  (14 inch, Bespoke Black, 1.40 kg, With MS Office)","73,990","59,990",https://www.flipkart.com/asus-vivobook-ultra-14-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-x413ea-eb512ts-thin-light-laptop/p/itm76a575962dbe9?pid=COMFWXWWVXPV9PMW&lid=LSTCOMFWXWWVXPV9PMWAEMPNS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_94&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFWXWWVXPV9PMW.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"APPLE MacBook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) MGNE3HN/A  (13.3 inch, Gold, 1.29 kg)","1,17,900","1,14,990",https://www.flipkart.com/apple-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-mgne3hn-a/p/itm42b58d659c133?pid=COMFXEKMT6ZFJKHG&lid=LSTCOMFXEKMT6ZFJKHGBKVPIJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_95&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFXEKMT6ZFJKHG.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS VivoBook Ultra 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X413EP-EK513TS Thin and Light Laptop  (14 inch, Dreamy White, 1.40 kg, With MS Office)","79,990","62,990",https://www.flipkart.com/asus-vivobook-ultra-14-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-x413ep-ek513ts-thin-light-laptop/p/itm1276e22946bf3?pid=COMFZ3VNTUGKHVXA&lid=LSTCOMFZ3VNTUGKHVXAVDXNDP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_96&otracker=search&otracker1=search&fm=SEARCH&iid=64ce1a22-de4b-409a-aa0e-66a5d9647c02.COMFZ3VNTUGKHVXA.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Ideapad 3 Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) 15ADA05 Laptop  (15.6 inch, Platinum Grey, 1.85 kg, With MS Office)","34,221","30,990",https://www.flipkart.com/lenovo-ideapad-3-ryzen-dual-core-3250u-4-gb-1-tb-hdd-windows-10-home-15ada05-laptop/p/itm30a8f3dbe1e0c?pid=COMGY8Y5BH5PYMQN&lid=LSTCOMGY8Y5BH5PYMQNSCYQAJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_97&otracker=search&otracker1=search&fm=SEARCH&iid=a8bd0094-56f4-410a-a299-75c60a46e502.COMGY8Y5BH5PYMQN.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP Ryzen 5 Quad Core 3500U 3rd Gen - (8 GB/1 TB HDD/DOS) 3K1G7PA Laptop  (15.6 inch, Dark Ash Silver, 1.74 kg)","43,019","38,990",https://www.flipkart.com/hp-ryzen-5-quad-core-3500u-3rd-gen-8-gb-1-tb-hdd-dos-3k1g7pa-laptop/p/itme00dee42ab797?pid=COMGFWXASAXREPXG&lid=LSTCOMGFWXASAXREPXG7LA9IN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_98&otracker=search&otracker1=search&fm=SEARCH&iid=a8bd0094-56f4-410a-a299-75c60a46e502.COMGFWXASAXREPXG.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"MSI Modern 14 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B4MW-410IN Notebook  (14 Inches, Carbon Grey, 1.3 KG)","65,300","51,990",https://www.flipkart.com/msi-modern-14-ryzen-5-hexa-core-4500u-8-gb-512-gb-ssd-windows-10-home-b4mw-410in-notebook/p/itm5042a4519fe01?pid=COMG2HQGNRRDBZVQ&lid=LSTCOMG2HQGNRRDBZVQP2IZDL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_99&otracker=search&otracker1=search&fm=SEARCH&iid=a8bd0094-56f4-410a-a299-75c60a46e502.COMG2HQGNRRDBZVQ.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"HP Pavilion Gaming Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) 15-ec1052AX Gaming Laptop  (15.6 inch, Shadow Black, 2.19 kg)","68,990","66,990",https://www.flipkart.com/hp-pavilion-gaming-ryzen-5-hexa-core-4600h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-15-ec1052ax-laptop/p/itm56ce28c5c33af?pid=COMGYGV4UPYGKHTR&lid=LSTCOMGYGV4UPYGKHTRAVVAM3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_100&otracker=search&otracker1=search&fm=SEARCH&iid=a8bd0094-56f4-410a-a299-75c60a46e502.COMGYGV4UPYGKHTR.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS VivoBook 14 Ryzen 5 Hexa Core 4500U - (8 GB/512 GB SSD/Windows 10 Home) M413IA-EK584T Thin and Light Laptop  (14 inch, Dreamy White, 1.4 kg)","50,990","49,990",https://www.flipkart.com/asus-vivobook-14-ryzen-5-hexa-core-4500u-8-gb-512-gb-ssd-windows-10-home-m413ia-ek584t-thin-light-laptop/p/itmd91cd0369a752?pid=COMFSKF9GJZQMAZF&lid=LSTCOMFSKF9GJZQMAZFEB61DK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_101&otracker=search&otracker1=search&fm=SEARCH&iid=a8bd0094-56f4-410a-a299-75c60a46e502.COMFSKF9GJZQMAZF.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS ZenBook 13 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4118T Thin and Light Laptop  (13.3 inch, Royal Blue, 1.19 kg)","90,990","59,990",https://www.flipkart.com/asus-zenbook-13-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-ux333fa-a4118t-thin-light-laptop/p/itmfabhzsfpkbsb2?pid=COMFABHZFGVJWXBV&lid=LSTCOMFABHZFGVJWXBV5OIKJD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_102&otracker=search&otracker1=search&fm=SEARCH&iid=a8bd0094-56f4-410a-a299-75c60a46e502.COMFABHZFGVJWXBV.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS TUF Dash F15 (2021) Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) FX516PM-AZ153TS Gaming Laptop  (15.6 inch, Eclipse Grey, 2.00 Kg, With MS Office)","1,40,990","1,28,990",https://www.flipkart.com/asus-tuf-dash-f15-2021-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-fx516pm-az153ts-gaming-laptop/p/itm0c91dd6c859c0?pid=COMG2HQGQDVVHXY7&lid=LSTCOMG2HQGQDVVHXY7ASOKSA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_103&otracker=search&otracker1=search&fm=SEARCH&iid=a8bd0094-56f4-410a-a299-75c60a46e502.COMG2HQGQDVVHXY7.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"APPLE MacBook Pro with Touch Bar Core i5 10th Gen - (16 GB/512 GB SSD/Mac OS Catalina) MWP42HN/A  (13 inch, Space Grey, 1.4 kg)","1,74,900","1,69,990",https://www.flipkart.com/apple-macbook-pro-touch-bar-core-i5-10th-gen-16-gb-512-gb-ssd-mac-os-catalina-mwp42hn-a/p/itmf7b9c210079e0?pid=COMFRZ3NNGDFBKAV&lid=LSTCOMFRZ3NNGDFBKAVGTM88F&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_104&otracker=search&otracker1=search&fm=SEARCH&iid=a8bd0094-56f4-410a-a299-75c60a46e502.COMFRZ3NNGDFBKAV.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Ideapad 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Light Laptop  (14 inch, Graphite Grey, 1.39 kg, With MS Office)","81,295","59,990",https://www.flipkart.com/lenovo-ideapad-5-ryzen-7-octa-core-4700u-8-gb-512-gb-ssd-windows-10-home-14are05-thin-light-laptop/p/itm74bdb1c4b2516?pid=COMFXVAS6FYXYMHW&lid=LSTCOMFXVAS6FYXYMHWII0UO7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_105&otracker=search&otracker1=search&fm=SEARCH&iid=a8bd0094-56f4-410a-a299-75c60a46e502.COMFXVAS6FYXYMHW.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"ASUS ROG Strix G15 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti/144 Hz) G512LI-HN279T Gaming Laptop  (15.6 Inches, Original Black, 2.3 KG)","86,990","86,990",https://www.flipkart.com/asus-rog-strix-g15-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-144-hz-g512li-hn279t-gaming-laptop/p/itma07f04b5b0ed7?pid=COMGFVWMC5ZNMYG7&lid=LSTCOMGFVWMC5ZNMYG7SAYUAK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_106&otracker=search&otracker1=search&fm=SEARCH&iid=a8bd0094-56f4-410a-a299-75c60a46e502.COMGFVWMC5ZNMYG7.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"Lenovo Ideapad S145 Ryzen 3 Dual Core 3200U - (4 GB/1 TB HDD/Windows 10 Home) S145-15API Laptop  (15.6 inch, Platinum Grey, 1.85 kg)","34,490","27,990",https://www.flipkart.com/lenovo-ideapad-s145-ryzen-3-dual-core-3200u-4-gb-1-tb-hdd-windows-10-home-s145-15api-laptop/p/itmd6d9c44639f7a?pid=COMFS9YWTUCW6DEH&lid=LSTCOMFS9YWTUCW6DEHMBVBFM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_107&otracker=search&otracker1=search&fm=SEARCH&iid=a8bd0094-56f4-410a-a299-75c60a46e502.COMFS9YWTUCW6DEH.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
"DELL Inspiron 3505 Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 3505 Laptop  (15.6 inch, Soft Mint, 1.83 kg, With MS Office)","64,104","57,890",https://www.flipkart.com/dell-inspiron-3505-ryzen-7-quad-core-3700u-8-gb-512-gb-ssd-windows-10-home-laptop/p/itmffba6016ae61d?pid=COMFY8QXBGN8CZRB&lid=LSTCOMFY8QXBGN8CZRB8WFZFO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_108&otracker=search&otracker1=search&fm=SEARCH&iid=a8bd0094-56f4-410a-a299-75c60a46e502.COMFY8QXBGN8CZRB.SEARCH&ppt=sp&ppn=sp&ssid=mpe3w0611c0000001622429046240&qH=c06ea84a1e3dc3c6
